danceability_x,energy_x,key,loudness_x,mode,speechiness_x,acousticness_x,instrumentalness_x,liveness_x,valence_x,tempo_x,duration_ms,time_signature_x,chorus_hit_x,sections_x,target_x,track_seconds_x,m_index,danceability_y,energy_y,loudness_y,speechiness_y,acousticness_y,instrumentalness_y,liveness_y,valence_y,tempo_y,time_signature_y,chorus_hit_y,sections_y,track_seconds_y,row_num,target_y,y_pred,y_pred_prob
0.631,0.648,D,-11.346,major,0.267,0.738,0.000645,0.062,0.773,114.661,234373,4,61.9498,6,0,234.373,11155,0.631,0.648,-11.346,0.267,0.738,0.000645,0.062,0.773,114.661,4,61.9498,6,234.373,3685,0,0.0,0.28236753050328184
0.421,0.514,G# / Ab,-9.52,minor,0.049,0.591,8.97e-05,0.337,0.564,145.653,209213,4,52.46842,7,1,209.213,11158,0.421,0.514,-9.52,0.049,0.591,8.97e-05,0.337,0.564,145.653,4,52.46842,7,209.213,7650,1,1.0,0.8296608730496167
0.506,0.401,D,-11.96,major,0.033,0.474,0.00191,0.358,0.567,90.259,157507,4,22.96512,8,1,157.507,11162,0.506,0.401,-11.96,0.033,0.474,0.00191,0.358,0.567,90.259,4,22.96512,8,157.507,3321,1,0.0,0.6582934350707905
0.289,0.934,D,-5.064,major,0.0574,0.0758,0.000712,0.279,0.846,155.02,134667,4,47.6229,7,1,134.667,11164,0.289,0.934,-5.064,0.0574,0.0758,0.000712,0.279,0.846,155.02,4,47.6229,7,134.667,6416,1,0.0,0.26513311060622347
0.571,0.486,D# / Eb,-16.09,major,0.0413,0.57,0.945,0.159,0.0882,122.65,347400,4,49.68987,12,0,347.4,11165,0.571,0.486,-16.09,0.0413,0.57,0.945,0.159,0.0882,122.65,4,49.68987,12,347.4,3471,0,0.0,0.15133655177845856
0.824,0.393,C,-9.121,major,0.038,0.868,0.774,0.0937,0.625,129.961,126813,4,32.47471,7,0,126.813,11169,0.824,0.393,-9.121,0.038,0.868,0.774,0.0937,0.625,129.961,4,32.47471,7,126.813,4838,0,1.0,0.7272417845414435
0.627,0.478,D# / Eb,-11.919,major,0.126,0.645,0.0119,0.08,0.383,74.596,193453,4,36.11756,8,1,193.453,11172,0.627,0.478,-11.919,0.126,0.645,0.0119,0.08,0.383,74.596,4,36.11756,8,193.453,5432,1,1.0,0.7207164608426353
0.474,0.257,G# / Ab,-18.718,major,0.0431,0.467,0.029,0.125,0.245,97.479,206573,4,30.31561,9,1,206.573,11179,0.474,0.257,-18.718,0.0431,0.467,0.029,0.125,0.245,97.479,4,30.31561,9,206.573,889,1,0.0,0.6368313704439412
0.706,0.297,C,-12.275,major,0.0545,0.767,0.0,0.308,0.764,125.878,263133,3,24.61084,18,0,263.133,11188,0.706,0.297,-12.275,0.0545,0.767,0.0,0.308,0.764,125.878,3,24.61084,18,263.133,6192,0,0.0,0.6079819305801695
0.249,0.808,A# / Bb,-8.567,minor,0.0556,0.000123,0.0101,0.1,0.645,147.637,222160,4,19.13487,10,0,222.16,11194,0.249,0.808,-8.567,0.0556,0.000123,0.0101,0.1,0.645,147.637,4,19.13487,10,222.16,7193,0,1.0,0.7574222638902504
0.778,0.238,D# / Eb,-19.037,major,0.0446,0.762,0.865,0.0765,0.819,108.168,159750,4,20.64051,10,0,159.75,11197,0.778,0.238,-19.037,0.0446,0.762,0.865,0.0765,0.819,108.168,4,20.64051,10,159.75,5356,0,1.0,0.6634066014116671
0.506,0.503,D,-9.246,major,0.0279,0.386,0.0343,0.0983,0.488,116.369,245480,3,39.58678,12,0,245.48,11199,0.506,0.503,-9.246,0.0279,0.386,0.0343,0.0983,0.488,116.369,3,39.58678,12,245.48,6748,0,0.0,0.00817940776726566
0.611,0.912,C,-6.775,major,0.0398,0.105,0.0,0.117,0.77,101.307,221040,4,17.28956,12,1,221.04,11205,0.611,0.912,-6.775,0.0398,0.105,0.0,0.117,0.77,101.307,4,17.28956,12,221.04,6495,1,1.0,0.7219857781310127
0.574,0.904,G,-7.683,major,0.0742,0.121,0.014,0.465,0.729,161.807,278427,4,17.84716,14,1,278.427,11209,0.574,0.904,-7.683,0.0742,0.121,0.014,0.465,0.729,161.807,4,17.84716,14,278.427,899,1,1.0,0.6606527983416263
0.68,0.23,F,-13.942,major,0.054,0.745,0.0,0.0866,0.543,132.796,179787,4,45.76514,9,1,179.787,11217,0.68,0.23,-13.942,0.054,0.745,0.0,0.0866,0.543,132.796,4,45.76514,9,179.787,2833,1,1.0,0.7748641922332249
0.194,0.88,C,-4.39,major,0.057,0.463,0.0599,0.703,0.317,80.999,143627,4,36.89381,7,0,143.627,11220,0.194,0.88,-4.39,0.057,0.463,0.0599,0.703,0.317,80.999,4,36.89381,7,143.627,4890,0,0.0,0.5279320358968731
0.445,0.743,F# / Gb,-3.692,minor,0.0294,0.561,2.59e-06,0.524,0.677,80.19,235600,4,19.47518,12,1,235.6,11226,0.445,0.743,-3.692,0.0294,0.561,2.59e-06,0.524,0.677,80.19,4,19.47518,12,235.6,4075,1,0.0,0.013271919014624555
0.332,0.238,E,-20.195,minor,0.0489,0.991,0.885,0.0758,0.14,121.435,467880,4,42.5263,19,0,467.88,11248,0.332,0.238,-20.195,0.0489,0.991,0.885,0.0758,0.14,121.435,4,42.5263,19,467.88,18,0,0.0,0.20186809251854723
0.424,0.363,G,-13.351,minor,0.0384,0.812,1.17e-06,0.499,0.536,92.99,137509,4,17.60597,8,0,137.509,11250,0.424,0.363,-13.351,0.0384,0.812,1.17e-06,0.499,0.536,92.99,4,17.60597,8,137.509,7949,0,1.0,0.8140905956179711
0.344,0.0233,C,-25.197,major,0.0286,0.982,0.215,0.105,0.209,92.245,197730,4,83.83812,7,0,197.73,11256,0.344,0.0233,-25.197,0.0286,0.982,0.215,0.105,0.209,92.245,4,83.83812,7,197.73,1604,0,0.0,0.5743063452680333
0.427,0.928,C,-5.722,major,0.063,0.0109,2.22e-05,0.0679,0.522,150.264,240333,4,40.64788,9,1,240.333,11258,0.427,0.928,-5.722,0.063,0.0109,2.22e-05,0.0679,0.522,150.264,4,40.64788,9,240.333,1285,1,0.0,0.42244386710319437
0.124,0.146,G# / Ab,-27.268,major,0.059,0.991,0.905,0.133,0.0383,67.147,635347,4,99.11184,26,0,635.347,11261,0.124,0.146,-27.268,0.059,0.991,0.905,0.133,0.0383,67.147,4,99.11184,26,635.347,162,0,0.0,0.028290055106617536
0.75,0.531,E,-9.099,minor,0.0389,0.533,3.59e-05,0.0988,0.942,140.267,210533,4,50.91421,8,0,210.533,11263,0.75,0.531,-9.099,0.0389,0.533,3.59e-05,0.0988,0.942,140.267,4,50.91421,8,210.533,3825,0,0.0,0.6517970668874421
0.292,0.615,D,-6.199,minor,0.0312,0.0229,5.87e-05,0.366,0.864,196.836,181720,3,30.50757,11,0,181.72,11265,0.292,0.615,-6.199,0.0312,0.0229,5.87e-05,0.366,0.864,196.836,3,30.50757,11,181.72,6487,0,0.0,0.3514369245216327
0.408,0.163,D,-25.411,minor,0.0446,0.57,0.892,0.104,0.735,168.879,162633,4,40.98656,8,0,162.633,11278,0.408,0.163,-25.411,0.0446,0.57,0.892,0.104,0.735,168.879,4,40.98656,8,162.633,2660,0,0.0,0.6459255900106889
0.278,0.565,G# / Ab,-12.912,major,0.152,0.565,0.00495,0.349,0.451,90.879,2159427,4,36.13617,89,0,2159.427,11280,0.278,0.565,-12.912,0.152,0.565,0.00495,0.349,0.451,90.879,4,36.13617,89,2159.427,6871,0,0.0,0.4622239270681635
0.361,0.0138,B,-21.982,major,0.0357,0.976,0.27,0.108,0.137,89.918,276067,4,67.95432,13,0,276.067,11283,0.361,0.0138,-21.982,0.0357,0.976,0.27,0.108,0.137,89.918,4,67.95432,13,276.067,7078,0,1.0,0.7529420245533397
0.355,0.218,A,-19.617,minor,0.0517,0.961,0.803,0.0784,0.18,105.129,428200,4,38.35537,20,0,428.2,11295,0.355,0.218,-19.617,0.0517,0.961,0.803,0.0784,0.18,105.129,4,38.35537,20,428.2,243,0,1.0,0.6936683912353614
0.651,0.533,A,-9.81,major,0.114,0.144,1.64e-05,0.0884,0.462,127.84,212933,4,28.57907,11,0,212.933,11296,0.651,0.533,-9.81,0.114,0.144,1.64e-05,0.0884,0.462,127.84,4,28.57907,11,212.933,1420,0,1.0,0.8186320075906564
0.718,0.683,C# / Db,-9.685,major,0.0378,0.0431,0.0,0.0889,0.835,137.893,196427,4,37.28555,11,1,196.427,11310,0.718,0.683,-9.685,0.0378,0.0431,0.0,0.0889,0.835,137.893,4,37.28555,11,196.427,7176,1,1.0,0.6712506933811675
0.283,0.19,A,-16.068,minor,0.045,0.963,0.689,0.0933,0.249,117.773,247253,4,44.93145,11,0,247.253,11317,0.283,0.19,-16.068,0.045,0.963,0.689,0.0933,0.249,117.773,4,44.93145,11,247.253,2996,0,1.0,0.687413636668158
0.451,0.457,C,-9.206,minor,0.0446,0.75,0.341,0.267,0.652,121.541,215976,4,67.93728,7,0,215.976,11318,0.451,0.457,-9.206,0.0446,0.75,0.341,0.267,0.652,121.541,4,67.93728,7,215.976,331,0,0.0,0.05115081129403
0.659,0.758,F,-10.799,minor,0.0552,0.0538,0.679,0.0557,0.918,123.791,317040,4,39.87501,14,1,317.04,11323,0.659,0.758,-10.799,0.0552,0.0538,0.679,0.0557,0.918,123.791,4,39.87501,14,317.04,6866,1,1.0,0.6682702366349759
0.262,0.00765,G# / Ab,-26.258,major,0.0471,0.00645,0.192,0.191,0.0365,113.776,267253,1,57.52115,13,0,267.253,11324,0.262,0.00765,-26.258,0.0471,0.00645,0.192,0.191,0.0365,113.776,1,57.52115,13,267.253,3434,0,0.0,0.01790646755934667
0.378,0.414,G# / Ab,-10.324,major,0.049,0.16,0.712,0.104,0.056,179.87,108000,1,41.90406,6,0,108.0,11325,0.378,0.414,-10.324,0.049,0.16,0.712,0.104,0.056,179.87,1,41.90406,6,108.0,2462,0,1.0,0.7053377821413866
0.473,0.905,F,-10.802,major,0.0853,0.227,0.889,0.128,0.763,124.363,222840,4,46.57009,9,0,222.84,11341,0.473,0.905,-10.802,0.0853,0.227,0.889,0.128,0.763,124.363,4,46.57009,9,222.84,7964,0,0.0,0.1771816142156595
0.393,0.523,D,-15.001,minor,0.0306,0.616,0.954,0.126,0.757,93.125,183227,4,24.56882,8,0,183.227,11342,0.393,0.523,-15.001,0.0306,0.616,0.954,0.126,0.757,93.125,4,24.56882,8,183.227,5957,0,1.0,0.8598087981900722
0.525,0.841,E,-11.909,major,0.273,0.0737,0.858,0.154,0.391,167.035,597667,4,57.42406,24,0,597.667,11360,0.525,0.841,-11.909,0.273,0.0737,0.858,0.154,0.391,167.035,4,57.42406,24,597.667,5123,0,0.0,0.36594832126242155
0.431,0.463,C,-7.342,major,0.0268,0.599,0.00282,0.132,0.687,107.19,253213,3,41.21123,8,1,253.213,11367,0.431,0.463,-7.342,0.0268,0.599,0.00282,0.132,0.687,107.19,3,41.21123,8,253.213,6395,1,0.0,0.26121929414776063
0.715,0.536,F# / Gb,-11.086,major,0.0322,0.44,0.797,0.161,0.956,127.15,187202,4,33.03271,11,1,187.202,11373,0.715,0.536,-11.086,0.0322,0.44,0.797,0.161,0.956,127.15,4,33.03271,11,187.202,936,1,0.0,0.006188625043969758
0.612,0.623,A,-12.776,major,0.247,0.102,0.26,0.323,0.757,100.996,194560,4,66.68113,8,1,194.56,11378,0.612,0.623,-12.776,0.247,0.102,0.26,0.323,0.757,100.996,4,66.68113,8,194.56,6177,1,0.0,0.011539760458119061
0.532,0.512,A,-14.771,major,0.0584,0.0679,1.22e-06,0.122,0.755,119.726,214693,4,62.41917,10,0,214.693,11384,0.532,0.512,-14.771,0.0584,0.0679,1.22e-06,0.122,0.755,119.726,4,62.41917,10,214.693,1533,0,0.0,0.6041527844237677
0.429,0.561,D,-12.244,major,0.0386,0.239,0.963,0.254,0.962,130.233,186000,4,60.87699,8,0,186.0,11390,0.429,0.561,-12.244,0.0386,0.239,0.963,0.254,0.962,130.233,4,60.87699,8,186.0,626,0,0.0,0.23490327439945857
0.54,0.212,A,-11.583,major,0.0326,0.902,1.82e-06,0.138,0.306,113.714,254333,4,23.63388,13,1,254.333,11392,0.54,0.212,-11.583,0.0326,0.902,1.82e-06,0.138,0.306,113.714,4,23.63388,13,254.333,553,1,1.0,0.7208954389571239
0.373,0.897,D,-6.268,major,0.166,0.00029,0.0179,0.669,0.272,141.745,592053,4,29.61364,26,1,592.053,11393,0.373,0.897,-6.268,0.166,0.00029,0.0179,0.669,0.272,141.745,4,29.61364,26,592.053,7479,1,1.0,0.8305971452845744
0.575,0.383,A,-12.597,major,0.0644,0.252,0.159,0.215,0.593,121.904,312760,3,45.12524,15,0,312.76,11396,0.575,0.383,-12.597,0.0644,0.252,0.159,0.215,0.593,121.904,3,45.12524,15,312.76,7850,0,1.0,0.7735396554557131
0.103,0.144,A,-17.471,major,0.0396,0.992,0.933,0.132,0.0392,76.585,375240,3,41.37839,17,0,375.24,11397,0.103,0.144,-17.471,0.0396,0.992,0.933,0.132,0.0392,76.585,3,41.37839,17,375.24,5403,0,0.0,0.014065585591883508
0.628,0.75,D,-7.929,major,0.0636,0.233,3.01e-06,0.556,0.883,96.876,226664,4,32.11753,13,1,226.664,11401,0.628,0.75,-7.929,0.0636,0.233,3.01e-06,0.556,0.883,96.876,4,32.11753,13,226.664,3217,1,0.0,0.3758740540285107
0.806,0.888,G,-7.321,major,0.0658,0.178,3.06e-06,0.502,0.831,118.965,238387,4,33.07544,11,1,238.387,11407,0.806,0.888,-7.321,0.0658,0.178,3.06e-06,0.502,0.831,118.965,4,33.07544,11,238.387,4740,1,1.0,0.8722015388430715
0.518,0.919,E,-4.721,minor,0.0285,0.011,0.181,0.196,0.752,154.097,144173,4,26.38728,10,1,144.173,11409,0.518,0.919,-4.721,0.0285,0.011,0.181,0.196,0.752,154.097,4,26.38728,10,144.173,3211,1,1.0,0.761267718284456
0.439,0.0373,F,-18.594,major,0.0502,0.844,0.248,0.265,0.396,177.911,424467,3,38.96927,22,0,424.467,11410,0.439,0.0373,-18.594,0.0502,0.844,0.248,0.265,0.396,177.911,3,38.96927,22,424.467,4830,0,1.0,0.7906433113031299
0.545,0.322,G# / Ab,-11.828,major,0.0301,0.814,0.869,0.114,0.305,132.61,157493,4,30.59642,8,0,157.493,11418,0.545,0.322,-11.828,0.0301,0.814,0.869,0.114,0.305,132.61,4,30.59642,8,157.493,5197,0,1.0,0.8163878234284125
0.717,0.749,A,-6.831,minor,0.0347,0.292,0.0,0.141,0.929,108.246,217373,4,37.02618,11,1,217.373,11427,0.717,0.749,-6.831,0.0347,0.292,0.0,0.141,0.929,108.246,4,37.02618,11,217.373,1693,1,1.0,0.6726784503979799
0.503,0.321,A,-14.017,major,0.0297,0.277,6.25e-05,0.524,0.427,74.43,166573,3,49.36025,8,0,166.573,11432,0.503,0.321,-14.017,0.0297,0.277,6.25e-05,0.524,0.427,74.43,3,49.36025,8,166.573,25,0,1.0,0.7970462953658588
0.446,0.343,C,-16.348,major,0.0391,0.236,5.14e-06,0.451,0.837,157.518,171067,3,46.39209,7,0,171.067,11436,0.446,0.343,-16.348,0.0391,0.236,5.14e-06,0.451,0.837,157.518,3,46.39209,7,171.067,7773,0,0.0,0.017315105199009986
0.597,0.744,D,-9.751,major,0.0506,0.0874,4.26e-06,0.113,0.84,107.531,177827,4,40.87484,9,1,177.827,11437,0.597,0.744,-9.751,0.0506,0.0874,4.26e-06,0.113,0.84,107.531,4,40.87484,9,177.827,3815,1,1.0,0.7354328493133787
0.676,0.628,C# / Db,-9.674,major,0.031,0.54,0.0,0.16,0.95,129.228,207813,4,52.52194,11,1,207.813,11440,0.676,0.628,-9.674,0.031,0.54,0.0,0.16,0.95,129.228,4,52.52194,11,207.813,2544,1,0.0,0.3761810053973147
0.642,0.569,G,-13.403,major,0.0325,0.22,1.54e-06,0.255,0.918,127.892,294067,4,38.08551,13,1,294.067,11446,0.642,0.569,-13.403,0.0325,0.22,1.54e-06,0.255,0.918,127.892,4,38.08551,13,294.067,7656,1,0.0,0.3196087326561741
0.288,0.356,C# / Db,-8.264,major,0.0309,0.719,0.0,0.128,0.107,125.928,248733,4,32.07377,10,1,248.733,11452,0.288,0.356,-8.264,0.0309,0.719,0.0,0.128,0.107,125.928,4,32.07377,10,248.733,4421,1,0.0,0.5890775921204615
0.521,0.62,G# / Ab,-8.536,major,0.102,0.606,0.0,0.426,0.769,105.908,606504,4,72.99917,23,0,606.504,11457,0.521,0.62,-8.536,0.102,0.606,0.0,0.426,0.769,105.908,4,72.99917,23,606.504,3506,0,1.0,0.7424713165173457
0.638,0.657,F,-5.499,minor,0.034,0.00994,0.887,0.129,0.83,116.116,216947,4,34.39587,8,0,216.947,11461,0.638,0.657,-5.499,0.034,0.00994,0.887,0.129,0.83,116.116,4,34.39587,8,216.947,2657,0,0.0,0.623295492752053
0.336,0.196,C# / Db,-34.582,major,0.0625,0.706,0.267,0.128,0.445,143.542,232827,4,17.82343,12,0,232.827,11463,0.336,0.196,-34.582,0.0625,0.706,0.267,0.128,0.445,143.542,4,17.82343,12,232.827,5066,0,0.0,0.066314823784925
0.724,0.883,F# / Gb,-8.521,minor,0.0589,0.0146,0.000871,0.227,0.772,114.423,393787,4,118.33435,14,1,393.787,11464,0.724,0.883,-8.521,0.0589,0.0146,0.000871,0.227,0.772,114.423,4,118.33435,14,393.787,4157,1,0.0,0.6098850696072452
0.614,0.661,A,-9.663,minor,0.0313,0.22,0.000227,0.0915,0.65,124.027,279707,4,43.38318,11,1,279.707,11469,0.614,0.661,-9.663,0.0313,0.22,0.000227,0.0915,0.65,124.027,4,43.38318,11,279.707,5778,1,1.0,0.7611790780540714
0.541,0.304,A,-14.932,major,0.0271,0.829,0.00132,0.33,0.567,93.429,174000,4,51.20484,9,0,174.0,11487,0.541,0.304,-14.932,0.0271,0.829,0.00132,0.33,0.567,93.429,4,51.20484,9,174.0,2537,0,0.0,0.13687772018439096
0.48,0.349,G,-10.309,major,0.0296,0.748,0.000446,0.382,0.489,65.611,218800,4,36.88267,9,1,218.8,11493,0.48,0.349,-10.309,0.0296,0.748,0.000446,0.382,0.489,65.611,4,36.88267,9,218.8,1613,1,0.0,0.2304689078166834
0.531,0.2,C# / Db,-17.265,major,0.0353,0.829,0.486,0.117,0.128,81.898,381893,4,61.66974,16,0,381.893,11495,0.531,0.2,-17.265,0.0353,0.829,0.486,0.117,0.128,81.898,4,61.66974,16,381.893,3459,0,1.0,0.8425898629248
0.252,0.423,C,-15.029,minor,0.108,0.88,0.00141,0.143,0.207,177.223,248507,4,26.34382,14,0,248.507,11498,0.252,0.423,-15.029,0.108,0.88,0.00141,0.143,0.207,177.223,4,26.34382,14,248.507,3938,0,1.0,0.8108747663773885
0.813,0.444,B,-10.294,major,0.0497,0.865,0.00329,0.0943,0.718,66.773,145227,4,63.34356,8,0,145.227,11499,0.813,0.444,-10.294,0.0497,0.865,0.00329,0.0943,0.718,66.773,4,63.34356,8,145.227,4551,0,1.0,0.8342722427096569
0.624,0.731,A# / Bb,-6.443,minor,0.131,0.766,0.0,0.389,0.791,124.025,222200,4,37.18535,12,0,222.2,11504,0.624,0.731,-6.443,0.131,0.766,0.0,0.389,0.791,124.025,4,37.18535,12,222.2,490,0,0.0,0.46378068460075916
0.285,0.211,G,-20.088,major,0.0367,0.894,0.505,0.365,0.166,135.031,263000,4,16.86065,13,0,263.0,11506,0.285,0.211,-20.088,0.0367,0.894,0.505,0.365,0.166,135.031,4,16.86065,13,263.0,4397,0,0.0,0.5626463802084796
0.602,0.315,G,-17.638,major,0.0571,0.163,0.136,0.0931,0.848,134.274,151907,4,33.79277,7,0,151.907,11509,0.602,0.315,-17.638,0.0571,0.163,0.136,0.0931,0.848,134.274,4,33.79277,7,151.907,5303,0,0.0,0.4709152932250442
0.287,0.175,D,-31.228,major,0.15,0.921,0.924,0.123,0.255,141.431,413133,3,28.43893,16,0,413.133,11514,0.287,0.175,-31.228,0.15,0.921,0.924,0.123,0.255,141.431,3,28.43893,16,413.133,1328,0,1.0,0.7865033728013657
0.447,0.373,B,-5.7,major,0.047,0.911,0.000245,0.0957,0.645,78.876,202027,4,27.09207,10,0,202.027,11517,0.447,0.373,-5.7,0.047,0.911,0.000245,0.0957,0.645,78.876,4,27.09207,10,202.027,7960,0,0.0,0.06220594123244256
0.671,0.501,E,-13.119,major,0.0594,0.342,0.0,0.194,0.86,87.038,214880,4,27.65515,9,1,214.88,11518,0.671,0.501,-13.119,0.0594,0.342,0.0,0.194,0.86,87.038,4,27.65515,9,214.88,3926,1,1.0,0.7951156153184953
0.66,0.748,D,-11.206,major,0.0284,0.0993,0.00585,0.283,0.972,143.549,170293,4,34.80765,10,1,170.293,11520,0.66,0.748,-11.206,0.0284,0.0993,0.00585,0.283,0.972,143.549,4,34.80765,10,170.293,7316,1,0.0,0.5664878395108497
0.542,0.47,G# / Ab,-15.029,major,0.0295,0.113,0.00837,0.0447,0.561,122.795,254893,4,53.83926,9,1,254.893,11522,0.542,0.47,-15.029,0.0295,0.113,0.00837,0.0447,0.561,122.795,4,53.83926,9,254.893,244,1,1.0,0.7580441196729203
0.518,0.663,D,-12.73,major,0.069,0.000117,0.000641,0.103,0.913,122.668,194973,4,56.03724,11,1,194.973,11535,0.518,0.663,-12.73,0.069,0.000117,0.000641,0.103,0.913,122.668,4,56.03724,11,194.973,2789,1,1.0,0.8335512012483117
0.43,0.803,F,-6.78,major,0.0495,0.256,1.85e-05,0.331,0.72,124.468,243933,4,47.86855,12,1,243.933,11543,0.43,0.803,-6.78,0.0495,0.256,1.85e-05,0.331,0.72,124.468,4,47.86855,12,243.933,1840,1,1.0,0.8282430390985566
0.416,0.215,C,-14.243,minor,0.0414,0.967,0.162,0.098,0.206,98.708,260600,4,38.67164,14,0,260.6,11550,0.416,0.215,-14.243,0.0414,0.967,0.162,0.098,0.206,98.708,4,38.67164,14,260.6,6486,0,0.0,0.06614754368579902
0.6,0.826,F,-8.207,minor,0.0276,0.0198,0.0,0.0709,0.739,107.608,219960,4,27.60175,8,1,219.96,11552,0.6,0.826,-8.207,0.0276,0.0198,0.0,0.0709,0.739,107.608,4,27.60175,8,219.96,1378,1,0.0,0.03176643164761761
0.461,0.18,C,-15.912,minor,0.0367,0.842,0.0,0.129,0.2,81.377,197173,3,27.51065,9,0,197.173,11553,0.461,0.18,-15.912,0.0367,0.842,0.0,0.129,0.2,81.377,3,27.51065,9,197.173,6982,0,0.0,0.6462914831552943
0.83,0.303,E,-16.004,major,0.0371,0.13,0.000447,0.0825,0.882,96.752,207240,4,20.13952,9,1,207.24,11555,0.83,0.303,-16.004,0.0371,0.13,0.000447,0.0825,0.882,96.752,4,20.13952,9,207.24,367,1,0.0,0.6011876612057929
0.733,0.623,C,-9.997,major,0.258,0.459,0.0338,0.314,0.608,83.683,98059,4,46.51968,5,0,98.059,11557,0.733,0.623,-9.997,0.258,0.459,0.0338,0.314,0.608,83.683,4,46.51968,5,98.059,6,0,0.0,0.6023091605811718
0.644,0.495,C,-8.821,major,0.0511,0.698,0.0,0.168,0.734,82.479,226947,4,73.5796,9,0,226.947,11560,0.644,0.495,-8.821,0.0511,0.698,0.0,0.168,0.734,82.479,4,73.5796,9,226.947,2390,0,0.0,0.12280451035027946
0.457,0.277,C,-18.023,major,0.034,0.649,3.66e-06,0.101,0.482,130.833,215907,4,29.95366,9,0,215.907,11563,0.457,0.277,-18.023,0.034,0.649,3.66e-06,0.101,0.482,130.833,4,29.95366,9,215.907,5236,0,0.0,0.524350244948455
0.485,0.187,G,-19.259,major,0.0306,0.88,0.0884,0.0917,0.19,116.305,166667,4,37.02916,9,0,166.667,11570,0.485,0.187,-19.259,0.0306,0.88,0.0884,0.0917,0.19,116.305,4,37.02916,9,166.667,3288,0,0.0,0.6504922620822752
0.631,0.121,A,-15.988,major,0.0382,0.94,0.494,0.109,0.268,140.571,169479,4,39.86184,11,0,169.479,11577,0.631,0.121,-15.988,0.0382,0.94,0.494,0.109,0.268,140.571,4,39.86184,11,169.479,745,0,0.0,0.5015972030081236
0.586,0.574,D,-12.396,major,0.0283,0.0157,0.08,0.139,0.567,105.388,322160,4,48.85247,13,1,322.16,11582,0.586,0.574,-12.396,0.0283,0.0157,0.08,0.139,0.567,105.388,4,48.85247,13,322.16,142,1,0.0,0.4314906293750777
0.576,0.727,F,-9.03,major,0.0568,0.21,0.809,0.0466,0.763,130.326,171388,4,23.10021,10,0,171.388,11583,0.576,0.727,-9.03,0.0568,0.21,0.809,0.0466,0.763,130.326,4,23.10021,10,171.388,4441,0,1.0,0.7946212992514431
0.513,0.762,G,-6.591,major,0.11,0.823,1.37e-05,0.0748,0.605,97.844,169933,4,17.62467,9,0,169.933,11589,0.513,0.762,-6.591,0.11,0.823,1.37e-05,0.0748,0.605,97.844,4,17.62467,9,169.933,8097,0,1.0,0.8210167333818614
0.219,0.00517,C# / Db,-27.169,major,0.0437,0.942,0.886,0.121,0.0371,68.216,423080,5,115.33009,16,0,423.08,11596,0.219,0.00517,-27.169,0.0437,0.942,0.886,0.121,0.0371,68.216,5,115.33009,16,423.08,3425,0,0.0,0.02937155790683266
0.391,0.364,A,-9.524,major,0.0441,0.786,0.0,0.0712,0.588,145.556,277667,4,51.58758,12,1,277.667,11608,0.391,0.364,-9.524,0.0441,0.786,0.0,0.0712,0.588,145.556,4,51.58758,12,277.667,2528,1,1.0,0.8377502658404721
0.819,0.46,A,-10.654,major,0.12,0.344,2.24e-05,0.105,0.953,120.123,133306,4,41.02032,8,0,133.306,11610,0.819,0.46,-10.654,0.12,0.344,2.24e-05,0.105,0.953,120.123,4,41.02032,8,133.306,3207,0,0.0,0.04340830037428929
0.349,0.0717,G# / Ab,-22.331,major,0.0343,0.942,0.547,0.119,0.0798,96.501,326213,3,32.40819,14,0,326.213,11612,0.349,0.0717,-22.331,0.0343,0.942,0.547,0.119,0.0798,96.501,3,32.40819,14,326.213,6927,0,0.0,0.01872254319967967
0.548,0.561,F,-8.682,major,0.0323,0.53,0.0,0.274,0.724,132.915,159373,4,23.8295,8,1,159.373,11614,0.548,0.561,-8.682,0.0323,0.53,0.0,0.274,0.724,132.915,4,23.8295,8,159.373,5117,1,0.0,0.4588458548425232
0.451,0.359,G,-8.567,major,0.0247,0.847,2.97e-05,0.137,0.178,76.015,288440,4,23.49127,12,1,288.44,11616,0.451,0.359,-8.567,0.0247,0.847,2.97e-05,0.137,0.178,76.015,4,23.49127,12,288.44,3395,1,1.0,0.6817079860594223
0.398,0.263,F,-14.447,minor,0.0303,0.505,1.52e-06,0.105,0.323,113.57,212267,4,68.69624,8,1,212.267,11617,0.398,0.263,-14.447,0.0303,0.505,1.52e-06,0.105,0.323,113.57,4,68.69624,8,212.267,1704,1,1.0,0.7923528389285968
0.481,0.523,C# / Db,-11.656,major,0.043,0.541,3.44e-06,0.0754,0.665,122.186,304333,4,38.66237,10,1,304.333,11632,0.481,0.523,-11.656,0.043,0.541,3.44e-06,0.0754,0.665,122.186,4,38.66237,10,304.333,3066,1,0.0,0.3885758896016983
0.749,0.641,A# / Bb,-10.06,minor,0.0356,0.296,0.000104,0.501,0.841,101.467,202707,4,28.06569,10,1,202.707,11634,0.749,0.641,-10.06,0.0356,0.296,0.000104,0.501,0.841,101.467,4,28.06569,10,202.707,7567,1,1.0,0.691189245502449
0.76,0.472,G# / Ab,-8.448,major,0.069,0.635,0.00638,0.0978,0.759,77.583,181160,4,22.36373,10,0,181.16,11636,0.76,0.472,-8.448,0.069,0.635,0.00638,0.0978,0.759,77.583,4,22.36373,10,181.16,127,0,0.0,0.37870018495586827
