title,artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Falling,Trevor Daniel,0Aqi7ArnBrGblW5T6p2jmD,0.785,0.431,10,-8.756,0,0.0364,0.123,0.0,0.0887,0.236,127.085,audio_features,0Aqi7ArnBrGblW5T6p2jmD,spotify:track:0Aqi7ArnBrGblW5T6p2jmD,https://api.spotify.com/v1/tracks/0Aqi7ArnBrGblW5T6p2jmD,https://api.spotify.com/v1/audio-analysis/0Aqi7ArnBrGblW5T6p2jmD,159382,4
Family Ties,Baby Keem ,3QFInJAm9eyaho5vBzxInN,0.711,0.611,1,-5.453,1,0.33,0.00588,0.0,0.23,0.144,134.093,audio_features,3QFInJAm9eyaho5vBzxInN,spotify:track:3QFInJAm9eyaho5vBzxInN,https://api.spotify.com/v1/tracks/3QFInJAm9eyaho5vBzxInN,https://api.spotify.com/v1/audio-analysis/3QFInJAm9eyaho5vBzxInN,252262,4
Good Time,Niko Moon,2S8UMuLJ0z8agFgFGJ6Ztt,0.802,0.59,5,-7.189,1,0.0493,0.0874,0.0,0.275,0.687,138.084,audio_features,2S8UMuLJ0z8agFgFGJ6Ztt,spotify:track:2S8UMuLJ0z8agFgFGJ6Ztt,https://api.spotify.com/v1/tracks/2S8UMuLJ0z8agFgFGJ6Ztt,https://api.spotify.com/v1/audio-analysis/2S8UMuLJ0z8agFgFGJ6Ztt,214720,4
"Going, Going, Gone",Luke Combs,67AdiJcurlf6gocGobfaXs,0.565,0.56,6,-6.034,1,0.0275,0.538,0.0,0.0961,0.325,159.931,audio_features,67AdiJcurlf6gocGobfaXs,spotify:track:67AdiJcurlf6gocGobfaXs,https://api.spotify.com/v1/tracks/67AdiJcurlf6gocGobfaXs,https://api.spotify.com/v1/audio-analysis/67AdiJcurlf6gocGobfaXs,177267,4
Streets,Doja Cat,60ynsPSSKe6O3sfwRnIBRf,0.749,0.463,11,-8.433,1,0.0842,0.21,0.0382,0.338,0.189,90.035,audio_features,60ynsPSSKe6O3sfwRnIBRf,spotify:track:60ynsPSSKe6O3sfwRnIBRf,https://api.spotify.com/v1/tracks/60ynsPSSKe6O3sfwRnIBRf,https://api.spotify.com/v1/audio-analysis/60ynsPSSKe6O3sfwRnIBRf,226987,4
Anti-Hero,Taylor Swift,0V3wPSX9ygBnCm8psDIegu,0.637,0.643,4,-6.571,1,0.0519,0.13,1.8e-06,0.142,0.533,97.008,audio_features,0V3wPSX9ygBnCm8psDIegu,spotify:track:0V3wPSX9ygBnCm8psDIegu,https://api.spotify.com/v1/tracks/0V3wPSX9ygBnCm8psDIegu,https://api.spotify.com/v1/audio-analysis/0V3wPSX9ygBnCm8psDIegu,200690,4
Blame On You,Rod Wave,0uQkvV2UbX10sh74E8qSOC,0.695,0.685,1,-7.268,0,0.186,0.275,0.0,0.0399,0.705,161.913,audio_features,0uQkvV2UbX10sh74E8qSOC,spotify:track:0uQkvV2UbX10sh74E8qSOC,https://api.spotify.com/v1/tracks/0uQkvV2UbX10sh74E8qSOC,https://api.spotify.com/v1/audio-analysis/0uQkvV2UbX10sh74E8qSOC,165926,4
Circles Around This Town,Maren Morris,13G5xv1wUKvJYbK0wYmioN,0.591,0.814,4,-4.986,1,0.0468,0.015,0.0,0.117,0.815,149.9,audio_features,13G5xv1wUKvJYbK0wYmioN,spotify:track:13G5xv1wUKvJYbK0wYmioN,https://api.spotify.com/v1/tracks/13G5xv1wUKvJYbK0wYmioN,https://api.spotify.com/v1/audio-analysis/13G5xv1wUKvJYbK0wYmioN,195760,4
Party Up (Up In Here),DMX,4AIHPdr6x3qNbxTR8ngWdQ,0.554,0.941,11,-2.68,1,0.339,0.065,0.0,0.19,0.409,100.801,audio_features,4AIHPdr6x3qNbxTR8ngWdQ,spotify:track:4AIHPdr6x3qNbxTR8ngWdQ,https://api.spotify.com/v1/tracks/4AIHPdr6x3qNbxTR8ngWdQ,https://api.spotify.com/v1/audio-analysis/4AIHPdr6x3qNbxTR8ngWdQ,228400,4
Captain Hook,Megan Thee Stallion,1E3VQQWFQAPJkXfYHjqWoI,0.863,0.633,10,-5.002,0,0.287,0.0118,0.0,0.285,0.545,163.991,audio_features,1E3VQQWFQAPJkXfYHjqWoI,spotify:track:1E3VQQWFQAPJkXfYHjqWoI,https://api.spotify.com/v1/tracks/1E3VQQWFQAPJkXfYHjqWoI,https://api.spotify.com/v1/audio-analysis/1E3VQQWFQAPJkXfYHjqWoI,176750,4
Tip Toe,Roddy Ricch feat. A Boogie Wit da Hoodie,6ztvsy3C6hPjVg9j4x1XKJ,0.757,0.673,1,-8.513,1,0.141,0.095,0.0,0.338,0.574,92.958,audio_features,6ztvsy3C6hPjVg9j4x1XKJ,spotify:track:6ztvsy3C6hPjVg9j4x1XKJ,https://api.spotify.com/v1/tracks/6ztvsy3C6hPjVg9j4x1XKJ,https://api.spotify.com/v1/audio-analysis/6ztvsy3C6hPjVg9j4x1XKJ,185806,3
Trance,"Metro Boomin, Travis Scott ",5wG3HvLhF6Y5KTGlK0IW3J,0.571,0.549,1,-7.38,0,0.404,0.18,0.0,0.168,0.447,119.497,audio_features,5wG3HvLhF6Y5KTGlK0IW3J,spotify:track:5wG3HvLhF6Y5KTGlK0IW3J,https://api.spotify.com/v1/tracks/5wG3HvLhF6Y5KTGlK0IW3J,https://api.spotify.com/v1/audio-analysis/5wG3HvLhF6Y5KTGlK0IW3J,194787,4
Outside (100 MPH),Meek Mill,67lvhLT01Fq3GEIrt5RpPn,0.598,0.664,2,-5.086,1,0.426,0.011,0.0,0.539,0.315,149.17,audio_features,67lvhLT01Fq3GEIrt5RpPn,spotify:track:67lvhLT01Fq3GEIrt5RpPn,https://api.spotify.com/v1/tracks/67lvhLT01Fq3GEIrt5RpPn,https://api.spotify.com/v1/audio-analysis/67lvhLT01Fq3GEIrt5RpPn,198591,4
Dance Monkey,Tones And I,2XU0oxnq2qxCpomAAuJY8K,0.824,0.588,6,-6.4,0,0.0924,0.692,0.000104,0.149,0.513,98.027,audio_features,2XU0oxnq2qxCpomAAuJY8K,spotify:track:2XU0oxnq2qxCpomAAuJY8K,https://api.spotify.com/v1/tracks/2XU0oxnq2qxCpomAAuJY8K,https://api.spotify.com/v1/audio-analysis/2XU0oxnq2qxCpomAAuJY8K,209438,4
Love You Different,Justin Bieber feat. BEAM,27UcQ6dAvQrgH9C880rCM3,0.759,0.584,8,-6.655,1,0.06,0.0652,1.59e-06,0.16,0.374,127.138,audio_features,27UcQ6dAvQrgH9C880rCM3,spotify:track:27UcQ6dAvQrgH9C880rCM3,https://api.spotify.com/v1/tracks/27UcQ6dAvQrgH9C880rCM3,https://api.spotify.com/v1/audio-analysis/27UcQ6dAvQrgH9C880rCM3,186696,4
Get Ugly,Lil Baby,20Yz5dzjdTCVjXte9KrJbi,0.681,0.414,1,-6.944,0,0.223,0.177,0.0,0.178,0.0734,148.03,audio_features,20Yz5dzjdTCVjXte9KrJbi,spotify:track:20Yz5dzjdTCVjXte9KrJbi,https://api.spotify.com/v1/tracks/20Yz5dzjdTCVjXte9KrJbi,https://api.spotify.com/v1/audio-analysis/20Yz5dzjdTCVjXte9KrJbi,155832,4
Death,Melanie Martinez,0pwnoUhy57HdGjj1zNzzNV,0.362,0.545,1,-8.962,1,0.0665,0.105,9.97e-06,0.288,0.448,181.895,audio_features,0pwnoUhy57HdGjj1zNzzNV,spotify:track:0pwnoUhy57HdGjj1zNzzNV,https://api.spotify.com/v1/tracks/0pwnoUhy57HdGjj1zNzzNV,https://api.spotify.com/v1/audio-analysis/0pwnoUhy57HdGjj1zNzzNV,306656,4
Numb,Marshmello ,10xV5l9nhLvFpR8mqzs0bL,0.912,0.774,0,-4.673,0,0.0455,0.121,0.0127,0.101,0.632,119.966,audio_features,10xV5l9nhLvFpR8mqzs0bL,spotify:track:10xV5l9nhLvFpR8mqzs0bL,https://api.spotify.com/v1/tracks/10xV5l9nhLvFpR8mqzs0bL,https://api.spotify.com/v1/audio-analysis/10xV5l9nhLvFpR8mqzs0bL,155589,4
Titanic,Juice WRLD,1YM6c2sxbf2Jacl9IFgn4I,0.567,0.545,1,-6.668,0,0.0448,0.168,0.0,0.112,0.234,174.146,audio_features,1YM6c2sxbf2Jacl9IFgn4I,spotify:track:1YM6c2sxbf2Jacl9IFgn4I,https://api.spotify.com/v1/tracks/1YM6c2sxbf2Jacl9IFgn4I,https://api.spotify.com/v1/audio-analysis/1YM6c2sxbf2Jacl9IFgn4I,176650,4
"1 Step Forward, 3 Steps Back",Olivia Rodrigo,4wcBRRpIfesgcyUtis7PEg,0.473,0.203,2,-12.627,1,0.102,0.941,0.0,0.126,0.419,168.884,audio_features,4wcBRRpIfesgcyUtis7PEg,spotify:track:4wcBRRpIfesgcyUtis7PEg,https://api.spotify.com/v1/tracks/4wcBRRpIfesgcyUtis7PEg,https://api.spotify.com/v1/audio-analysis/4wcBRRpIfesgcyUtis7PEg,163587,4
Solia,Bad Bunny,7sOfmPd18RWp3FoCzpa7Kw,0.71,0.81,2,-5.507,1,0.0854,0.117,0.000132,0.154,0.184,92.041,audio_features,7sOfmPd18RWp3FoCzpa7Kw,spotify:track:7sOfmPd18RWp3FoCzpa7Kw,https://api.spotify.com/v1/tracks/7sOfmPd18RWp3FoCzpa7Kw,https://api.spotify.com/v1/audio-analysis/7sOfmPd18RWp3FoCzpa7Kw,159282,4
Wild As Her,Corey Kent,4RG7P0CXQ4pe0OeCAHjX5L,0.504,0.736,0,-6.079,1,0.0352,0.00216,0.0,0.129,0.46,148.014,audio_features,4RG7P0CXQ4pe0OeCAHjX5L,spotify:track:4RG7P0CXQ4pe0OeCAHjX5L,https://api.spotify.com/v1/tracks/4RG7P0CXQ4pe0OeCAHjX5L,https://api.spotify.com/v1/audio-analysis/4RG7P0CXQ4pe0OeCAHjX5L,199733,4
For A Nut,Future feat. Gunna ,7HCX1Ch3mklJyEdpwPZBFW,0.824,0.667,10,-6.603,0,0.0814,0.00321,2.65e-06,0.0956,0.305,82.037,audio_features,7HCX1Ch3mklJyEdpwPZBFW,spotify:track:7HCX1Ch3mklJyEdpwPZBFW,https://api.spotify.com/v1/tracks/7HCX1Ch3mklJyEdpwPZBFW,https://api.spotify.com/v1/audio-analysis/7HCX1Ch3mklJyEdpwPZBFW,207933,4
7am On Bridle Path,Drake,42m3eP1JJhtzffal9B136J,0.724,0.531,5,-4.108,0,0.298,0.225,0.0,0.11,0.141,89.901,audio_features,42m3eP1JJhtzffal9B136J,spotify:track:42m3eP1JJhtzffal9B136J,https://api.spotify.com/v1/tracks/42m3eP1JJhtzffal9B136J,https://api.spotify.com/v1/audio-analysis/42m3eP1JJhtzffal9B136J,239635,4
Handle On You,Parker McCollum,6Qpfsw8OS5HW5XxgmXYLWS,0.588,0.931,6,-3.925,1,0.0318,0.00411,0.0,0.345,0.625,105.027,audio_features,6Qpfsw8OS5HW5XxgmXYLWS,spotify:track:6Qpfsw8OS5HW5XxgmXYLWS,https://api.spotify.com/v1/tracks/6Qpfsw8OS5HW5XxgmXYLWS,https://api.spotify.com/v1/audio-analysis/6Qpfsw8OS5HW5XxgmXYLWS,219333,4
Outta Time,Bryson Tiller feat. Drake,4SCnCPOUOUXUmCX2uHb3r7,0.714,0.582,5,-7.272,0,0.0808,0.0129,0.0,0.0774,0.338,92.819,audio_features,4SCnCPOUOUXUmCX2uHb3r7,spotify:track:4SCnCPOUOUXUmCX2uHb3r7,https://api.spotify.com/v1/tracks/4SCnCPOUOUXUmCX2uHb3r7,https://api.spotify.com/v1/audio-analysis/4SCnCPOUOUXUmCX2uHb3r7,198822,4
Despecha,Rosalia,53tfEupEzQRtVFOeZvk7xq,0.914,0.622,7,-6.538,1,0.0892,0.146,1.68e-05,0.0632,0.77,130.04,audio_features,53tfEupEzQRtVFOeZvk7xq,spotify:track:53tfEupEzQRtVFOeZvk7xq,https://api.spotify.com/v1/tracks/53tfEupEzQRtVFOeZvk7xq,https://api.spotify.com/v1/audio-analysis/53tfEupEzQRtVFOeZvk7xq,156788,4
Starlight (Taylor's Version),Taylor Swift,7A2cNLRT0YJc1yjxHlKihs,0.628,0.685,4,-5.864,1,0.0358,0.00324,0.0,0.18,0.605,126.014,audio_features,7A2cNLRT0YJc1yjxHlKihs,spotify:track:7A2cNLRT0YJc1yjxHlKihs,https://api.spotify.com/v1/tracks/7A2cNLRT0YJc1yjxHlKihs,https://api.spotify.com/v1/audio-analysis/7A2cNLRT0YJc1yjxHlKihs,220413,4
"F*ck You, Goodbye",The Kid LAROI feat. Machine Gun Kelly,0c34ovpXiMWWUbKX0IavIH,0.721,0.632,5,-6.695,0,0.0358,0.0693,0.0,0.291,0.296,92.057,audio_features,0c34ovpXiMWWUbKX0IavIH,spotify:track:0c34ovpXiMWWUbKX0IavIH,https://api.spotify.com/v1/tracks/0c34ovpXiMWWUbKX0IavIH,https://api.spotify.com/v1/audio-analysis/0c34ovpXiMWWUbKX0IavIH,144860,4
Blue Christmas,Elvis Presley,3QiAAp20rPC3dcAtKtMaqQ,0.465,0.27,4,-16.661,1,0.0425,0.9,0.00104,0.145,0.58,94.518,audio_features,3QiAAp20rPC3dcAtKtMaqQ,spotify:track:3QiAAp20rPC3dcAtKtMaqQ,https://api.spotify.com/v1/tracks/3QiAAp20rPC3dcAtKtMaqQ,https://api.spotify.com/v1/audio-analysis/3QiAAp20rPC3dcAtKtMaqQ,129173,4
Doin' This,Luke Combs,6TpyujRefwsflWFXbmjVpj,0.588,0.55,1,-5.878,1,0.0269,0.166,8.67e-06,0.11,0.39,115.01,audio_features,6TpyujRefwsflWFXbmjVpj,spotify:track:6TpyujRefwsflWFXbmjVpj,https://api.spotify.com/v1/tracks/6TpyujRefwsflWFXbmjVpj,https://api.spotify.com/v1/audio-analysis/6TpyujRefwsflWFXbmjVpj,254173,4
VIBEZ,DaBaby,0fySG6A6qLE8IvDpayb5bM,0.768,0.652,1,-2.708,0,0.307,0.113,0.0,0.107,0.777,154.187,audio_features,0fySG6A6qLE8IvDpayb5bM,spotify:track:0fySG6A6qLE8IvDpayb5bM,https://api.spotify.com/v1/tracks/0fySG6A6qLE8IvDpayb5bM,https://api.spotify.com/v1/audio-analysis/0fySG6A6qLE8IvDpayb5bM,144935,4
Overdrive,Drake,7hRlTK3mgFTBEjX7DjqBsI,0.502,0.645,2,-10.611,0,0.122,0.444,0.00964,0.107,0.518,109.739,audio_features,7hRlTK3mgFTBEjX7DjqBsI,spotify:track:7hRlTK3mgFTBEjX7DjqBsI,https://api.spotify.com/v1/tracks/7hRlTK3mgFTBEjX7DjqBsI,https://api.spotify.com/v1/audio-analysis/7hRlTK3mgFTBEjX7DjqBsI,202451,4
Strangers By Nature,Adele,13CVSGLSFl4UxpDVR6u3dq,0.387,0.253,5,-8.901,1,0.0336,0.798,0.000159,0.0848,0.134,68.004,audio_features,13CVSGLSFl4UxpDVR6u3dq,spotify:track:13CVSGLSFl4UxpDVR6u3dq,https://api.spotify.com/v1/tracks/13CVSGLSFl4UxpDVR6u3dq,https://api.spotify.com/v1/audio-analysis/13CVSGLSFl4UxpDVR6u3dq,182163,5
Like A Lady,Lady A,5SulrwmIUDbU5TQQtoYHhL,0.637,0.932,8,-3.545,1,0.0354,0.06,3.23e-06,0.138,0.771,95.511,audio_features,5SulrwmIUDbU5TQQtoYHhL,spotify:track:5SulrwmIUDbU5TQQtoYHhL,https://api.spotify.com/v1/tracks/5SulrwmIUDbU5TQQtoYHhL,https://api.spotify.com/v1/audio-analysis/5SulrwmIUDbU5TQQtoYHhL,181200,4
Session 33,Summer Walker,1k7Sn04nBNcLKbSwORsFgJ,0.618,0.137,8,-12.774,1,0.0609,0.871,0.0,0.152,0.377,83.188,audio_features,1k7Sn04nBNcLKbSwORsFgJ,spotify:track:1k7Sn04nBNcLKbSwORsFgJ,https://api.spotify.com/v1/tracks/1k7Sn04nBNcLKbSwORsFgJ,https://api.spotify.com/v1/audio-analysis/1k7Sn04nBNcLKbSwORsFgJ,127086,5
Te Felicito,Shakira ,2rurDawMfoKP4uHyb2kJBt,0.695,0.636,5,-4.654,1,0.317,0.234,0.0,0.081,0.575,174.14,audio_features,2rurDawMfoKP4uHyb2kJBt,spotify:track:2rurDawMfoKP4uHyb2kJBt,https://api.spotify.com/v1/tracks/2rurDawMfoKP4uHyb2kJBt,https://api.spotify.com/v1/audio-analysis/2rurDawMfoKP4uHyb2kJBt,172235,4
Blood All On It,Gucci Mane feat. Key Glock ,2DdpOlqObnMU1IcMGLp0nk,0.858,0.7,7,-4.677,1,0.258,0.0277,0.0,0.109,0.825,140.08,audio_features,2DdpOlqObnMU1IcMGLp0nk,spotify:track:2DdpOlqObnMU1IcMGLp0nk,https://api.spotify.com/v1/tracks/2DdpOlqObnMU1IcMGLp0nk,https://api.spotify.com/v1/audio-analysis/2DdpOlqObnMU1IcMGLp0nk,234869,4
Everybody,Mac Miller,1OuN92HcVG6NVpWbeESNB3,0.875,0.599,9,-9.077,0,0.138,0.0333,0.0143,0.113,0.112,152.061,audio_features,1OuN92HcVG6NVpWbeESNB3,spotify:track:1OuN92HcVG6NVpWbeESNB3,https://api.spotify.com/v1/tracks/1OuN92HcVG6NVpWbeESNB3,https://api.spotify.com/v1/audio-analysis/1OuN92HcVG6NVpWbeESNB3,256507,4
No More Talk,Yeat,7qPiAhk71D2RqLRtnjDL76,0.76,0.53,9,-8.178,0,0.21,0.00298,4.91e-06,0.113,0.486,76.48,audio_features,7qPiAhk71D2RqLRtnjDL76,spotify:track:7qPiAhk71D2RqLRtnjDL76,https://api.spotify.com/v1/tracks/7qPiAhk71D2RqLRtnjDL76,https://api.spotify.com/v1/audio-analysis/7qPiAhk71D2RqLRtnjDL76,238507,4
"Bzrp Music Sessions, Vol. 53",Bizarrap ,4nrPB8O7Y7wsOCJdgXkthe,0.778,0.632,2,-5.6,0,0.0493,0.274,0.0,0.0915,0.498,122.104,audio_features,4nrPB8O7Y7wsOCJdgXkthe,spotify:track:4nrPB8O7Y7wsOCJdgXkthe,https://api.spotify.com/v1/tracks/4nrPB8O7Y7wsOCJdgXkthe,https://api.spotify.com/v1/audio-analysis/4nrPB8O7Y7wsOCJdgXkthe,218289,4
"10,000 Hours",Dan + Shay ,2wrJq5XKLnmhRXHIAf9xBa,0.654,0.63,10,-4.644,1,0.0259,0.153,0.0,0.111,0.43,89.991,audio_features,2wrJq5XKLnmhRXHIAf9xBa,spotify:track:2wrJq5XKLnmhRXHIAf9xBa,https://api.spotify.com/v1/tracks/2wrJq5XKLnmhRXHIAf9xBa,https://api.spotify.com/v1/audio-analysis/2wrJq5XKLnmhRXHIAf9xBa,167693,4
RunItUp,"Tyler, The Creator feat. Teezo Touchdown",0lXJL0unztXDdIOXu5xCML,0.665,0.469,10,-7.778,0,0.13,0.565,0.000317,0.219,0.142,115.852,audio_features,0lXJL0unztXDdIOXu5xCML,spotify:track:0lXJL0unztXDdIOXu5xCML,https://api.spotify.com/v1/tracks/0lXJL0unztXDdIOXu5xCML,https://api.spotify.com/v1/audio-analysis/0lXJL0unztXDdIOXu5xCML,229565,4
Black Summer,Red Hot Chili Peppers,4WZ1SF0lo6uwK0KR97IpLR,0.417,0.682,1,-5.071,1,0.0295,0.0267,0.000669,0.109,0.351,105.542,audio_features,4WZ1SF0lo6uwK0KR97IpLR,spotify:track:4WZ1SF0lo6uwK0KR97IpLR,https://api.spotify.com/v1/tracks/4WZ1SF0lo6uwK0KR97IpLR,https://api.spotify.com/v1/audio-analysis/4WZ1SF0lo6uwK0KR97IpLR,232412,4
Glad You Exist,Dan + Shay,3oV2RVOmwdWdf9BmGS4Oad,0.741,0.499,11,-8.035,1,0.0356,0.23,0.0,0.125,0.692,103.96,audio_features,3oV2RVOmwdWdf9BmGS4Oad,spotify:track:3oV2RVOmwdWdf9BmGS4Oad,https://api.spotify.com/v1/tracks/3oV2RVOmwdWdf9BmGS4Oad,https://api.spotify.com/v1/audio-analysis/3oV2RVOmwdWdf9BmGS4Oad,144760,4
Sticky,Drake,4rmVZajAF7PkrCagGPHbqa,0.853,0.495,6,-14.63,1,0.14,0.0917,0.000217,0.0844,0.0774,137.027,audio_features,4rmVZajAF7PkrCagGPHbqa,spotify:track:4rmVZajAF7PkrCagGPHbqa,https://api.spotify.com/v1/tracks/4rmVZajAF7PkrCagGPHbqa,https://api.spotify.com/v1/audio-analysis/4rmVZajAF7PkrCagGPHbqa,243228,4
Thought I Was Playing,Gunna ,5dqeWGM9sqLd5bZhyBikrZ,0.679,0.73,1,-7.483,1,0.0689,0.00421,0.0,0.0736,0.292,148.038,audio_features,5dqeWGM9sqLd5bZhyBikrZ,spotify:track:5dqeWGM9sqLd5bZhyBikrZ,https://api.spotify.com/v1/tracks/5dqeWGM9sqLd5bZhyBikrZ,https://api.spotify.com/v1/audio-analysis/5dqeWGM9sqLd5bZhyBikrZ,167840,4
Rich Off Pain,"Lil Baby, Lil Durk ",6MSyik7EzWsHQjTOPLFBrr,0.469,0.613,11,-6.556,1,0.335,0.0747,0.0,0.205,0.135,72.434,audio_features,6MSyik7EzWsHQjTOPLFBrr,spotify:track:6MSyik7EzWsHQjTOPLFBrr,https://api.spotify.com/v1/tracks/6MSyik7EzWsHQjTOPLFBrr,https://api.spotify.com/v1/audio-analysis/6MSyik7EzWsHQjTOPLFBrr,235015,1
Track Star,Mooski,5hChuUMe5iHfjkXgzj1D4b,0.641,0.598,7,-5.7,0,0.324,0.381,0.0,0.0921,0.285,131.459,audio_features,5hChuUMe5iHfjkXgzj1D4b,spotify:track:5hChuUMe5iHfjkXgzj1D4b,https://api.spotify.com/v1/tracks/5hChuUMe5iHfjkXgzj1D4b,https://api.spotify.com/v1/audio-analysis/5hChuUMe5iHfjkXgzj1D4b,199706,5
Heartache Medication,Jon Pardi,5qdQPrWmZv8xYhMJCDrdHF,0.621,0.791,9,-3.343,1,0.0265,0.0361,0.0,0.143,0.734,95.075,audio_features,5qdQPrWmZv8xYhMJCDrdHF,spotify:track:5qdQPrWmZv8xYhMJCDrdHF,https://api.spotify.com/v1/tracks/5qdQPrWmZv8xYhMJCDrdHF,https://api.spotify.com/v1/audio-analysis/5qdQPrWmZv8xYhMJCDrdHF,209110,4
Bigger Than The Whole Sky,Taylor Swift,0BiqmkasE5FdrChwKfVp8X,0.422,0.235,6,-12.379,1,0.0568,0.826,0.00648,0.115,0.068,165.71,audio_features,0BiqmkasE5FdrChwKfVp8X,spotify:track:0BiqmkasE5FdrChwKfVp8X,https://api.spotify.com/v1/tracks/0BiqmkasE5FdrChwKfVp8X,https://api.spotify.com/v1/audio-analysis/0BiqmkasE5FdrChwKfVp8X,218503,4
Down Home,Jimmie Allen,1EfTaVUbZmrtqniZTj6LYF,0.584,0.821,9,-3.628,1,0.0305,0.01,0.0,0.196,0.571,146.0,audio_features,1EfTaVUbZmrtqniZTj6LYF,spotify:track:1EfTaVUbZmrtqniZTj6LYF,https://api.spotify.com/v1/tracks/1EfTaVUbZmrtqniZTj6LYF,https://api.spotify.com/v1/audio-analysis/1EfTaVUbZmrtqniZTj6LYF,201733,4
Mr. Right Now,21 Savage ,4Q34FP1AT7GEl9oLgNtiWj,0.647,0.667,5,-5.563,1,0.304,0.231,0.0,0.133,0.704,172.08,audio_features,4Q34FP1AT7GEl9oLgNtiWj,spotify:track:4Q34FP1AT7GEl9oLgNtiWj,https://api.spotify.com/v1/tracks/4Q34FP1AT7GEl9oLgNtiWj,https://api.spotify.com/v1/audio-analysis/4Q34FP1AT7GEl9oLgNtiWj,193839,4
Who I Want,Lil Baby ,3vJKLsUYcC7mARUTOMUPaJ,0.77,0.561,10,-4.97,0,0.083,0.14,0.0,0.123,0.81,145.928,audio_features,3vJKLsUYcC7mARUTOMUPaJ,spotify:track:3vJKLsUYcC7mARUTOMUPaJ,https://api.spotify.com/v1/tracks/3vJKLsUYcC7mARUTOMUPaJ,https://api.spotify.com/v1/audio-analysis/3vJKLsUYcC7mARUTOMUPaJ,173208,4
The Black Seminole.,Lil Yachty,1rydhdFtKe2CRkiaVb7aGF,0.302,0.557,9,-5.737,0,0.0326,0.063,0.344,0.118,0.103,113.563,audio_features,1rydhdFtKe2CRkiaVb7aGF,spotify:track:1rydhdFtKe2CRkiaVb7aGF,https://api.spotify.com/v1/tracks/1rydhdFtKe2CRkiaVb7aGF,https://api.spotify.com/v1/audio-analysis/1rydhdFtKe2CRkiaVb7aGF,411912,4
I Don't Care,Ed Sheeran ,3HVWdVOQ0ZA45FuZGSfvns,0.798,0.675,6,-5.041,1,0.0442,0.0912,0.0,0.0894,0.842,101.956,audio_features,3HVWdVOQ0ZA45FuZGSfvns,spotify:track:3HVWdVOQ0ZA45FuZGSfvns,https://api.spotify.com/v1/tracks/3HVWdVOQ0ZA45FuZGSfvns,https://api.spotify.com/v1/audio-analysis/3HVWdVOQ0ZA45FuZGSfvns,219947,4
Up The Side,"Lil Baby, Lil Durk ",2L6lh2RmMs1yz4FQzdbwOn,0.644,0.563,0,-9.814,0,0.159,0.0518,0.0,0.179,0.339,160.106,audio_features,2L6lh2RmMs1yz4FQzdbwOn,spotify:track:2L6lh2RmMs1yz4FQzdbwOn,https://api.spotify.com/v1/tracks/2L6lh2RmMs1yz4FQzdbwOn,https://api.spotify.com/v1/audio-analysis/2L6lh2RmMs1yz4FQzdbwOn,218417,4
Freestyle,Rod Wave,4RAx7olzEuHXZsIyZPK0kN,0.756,0.657,6,-8.709,0,0.0681,0.0628,0.0,0.218,0.458,76.987,audio_features,4RAx7olzEuHXZsIyZPK0kN,spotify:track:4RAx7olzEuHXZsIyZPK0kN,https://api.spotify.com/v1/tracks/4RAx7olzEuHXZsIyZPK0kN,https://api.spotify.com/v1/audio-analysis/4RAx7olzEuHXZsIyZPK0kN,174746,5
Golden,Harry Styles,45S5WTQEGOB1VHr1Q4FuPl,0.448,0.838,4,-5.257,0,0.0557,0.21,0.000131,0.131,0.254,139.863,audio_features,45S5WTQEGOB1VHr1Q4FuPl,spotify:track:45S5WTQEGOB1VHr1Q4FuPl,https://api.spotify.com/v1/tracks/45S5WTQEGOB1VHr1Q4FuPl,https://api.spotify.com/v1/audio-analysis/45S5WTQEGOB1VHr1Q4FuPl,208907,4
Rocking A Cardigan In Atlanta,Lil Shordie Scott,0N0h5lXc4HOiLgGb9EZi8m,0.803,0.64,1,-4.721,1,0.151,0.583,0.000331,0.437,0.816,140.073,audio_features,0N0h5lXc4HOiLgGb9EZi8m,spotify:track:0N0h5lXc4HOiLgGb9EZi8m,https://api.spotify.com/v1/tracks/0N0h5lXc4HOiLgGb9EZi8m,https://api.spotify.com/v1/audio-analysis/0N0h5lXc4HOiLgGb9EZi8m,96826,4
Myron,Lil Uzi Vert,56uXDJRCuoS7abX3SkzHKQ,0.771,0.654,8,-6.976,0,0.298,0.055,0.0,0.214,0.573,155.047,audio_features,56uXDJRCuoS7abX3SkzHKQ,spotify:track:56uXDJRCuoS7abX3SkzHKQ,https://api.spotify.com/v1/tracks/56uXDJRCuoS7abX3SkzHKQ,https://api.spotify.com/v1/audio-analysis/56uXDJRCuoS7abX3SkzHKQ,224955,4
Cold December,Rod Wave,6UAy9xYeTWjZB7h05p83e9,0.646,0.533,11,-10.461,1,0.118,0.0589,1.75e-06,0.269,0.249,169.913,audio_features,6UAy9xYeTWjZB7h05p83e9,spotify:track:6UAy9xYeTWjZB7h05p83e9,https://api.spotify.com/v1/tracks/6UAy9xYeTWjZB7h05p83e9,https://api.spotify.com/v1/audio-analysis/6UAy9xYeTWjZB7h05p83e9,192022,4
